"string","D","length"
"01010101111101010",3.47964067888099e-12,17
"0101010111111011111",3.47964067888099e-12,19
"010101011111111111",3.47964067888099e-12,18
"010101100000000000000000000001",3.47964067888099e-12,30
"01010110000000000000",3.47964067888099e-12,20
"0101011000000000000",3.47964067888099e-12,19
"01010110000000100000",3.47964067888099e-12,20
"01010110000101001",3.47964067888099e-12,17
"010101100010000000010",3.47964067888099e-12,21
"010101100010000100",3.47964067888099e-12,18
"01010110001000101",3.47964067888099e-12,17
"01010110001100110",3.47964067888099e-12,17
"010101100011001110",3.47964067888099e-12,18
"0101011001000000",3.47964067888099e-12,16
"010101100100000",3.47964067888099e-12,15
"0101011001000010011",3.47964067888099e-12,19
"010101100100010001",3.47964067888099e-12,18
"01010110010010010",3.47964067888099e-12,17
"0101011001010010011",3.47964067888099e-12,19
"01010110010100100",3.47964067888099e-12,17
"0101011001010010100",3.47964067888099e-12,19
"0101011001010010101",3.47964067888099e-12,19
"01010110010100101",3.47964067888099e-12,17
"01010110010101001",3.47964067888099e-12,17
"010101100101010101",3.47964067888099e-12,18
"01010110010101010",3.47964067888099e-12,17
"0101011001010110010101",3.47964067888099e-12,22
"01010110010101101101",3.47964067888099e-12,20
"01010110010101101111",3.47964067888099e-12,20
"0101011001010110",3.47964067888099e-12,16
"010101100101110",3.47964067888099e-12,15
"010101100101111",3.47964067888099e-12,15
"0101011001100000",3.47964067888099e-12,16
"010101100110011",3.47964067888099e-12,15
"0101011001101100",3.47964067888099e-12,16
"0101011001101101",3.47964067888099e-12,16
"0101011001110010",3.47964067888099e-12,16
"01010110011110",3.47964067888099e-12,14
"0101011010000000000",3.47964067888099e-12,19
"010101101000001",3.47964067888099e-12,15
"010101101000101",3.47964067888099e-12,15
"010101101001000",3.47964067888099e-12,15
"01010110100101001",3.47964067888099e-12,17
"01010110101000101",3.47964067888099e-12,17
"0101011010100101",3.47964067888099e-12,16
"010101101010011",3.47964067888099e-12,15
"01010110101010100",3.47964067888099e-12,17
"010101101010101010100",3.47964067888099e-12,21
"0101011010101010101010101010",3.47964067888099e-12,28
"01010110101010101010101010110101001010",3.47964067888099e-12,38
"0101011010101010101010101110",3.47964067888099e-12,28
"01010110101010101",3.47964067888099e-12,17
"01010110101011010101101001100",3.47964067888099e-12,29
"01010110101011010101101001101",3.47964067888099e-12,29
"01010110101011101010101010110101001010",3.47964067888099e-12,38
"0101011010101110",3.47964067888099e-12,16
"0101011010110010101",3.47964067888099e-12,19
"010101101011001010",3.47964067888099e-12,18
"010101101011001011",3.47964067888099e-12,18
"01010110101100110",3.47964067888099e-12,17
"010101101011001110010",3.47964067888099e-12,21
"01010110101101101100",3.47964067888099e-12,20
"0101011010111000",3.47964067888099e-12,16
"010101101011101010100",3.47964067888099e-12,21
"010101101011101100",3.47964067888099e-12,18
"0101011010111101100",3.47964067888099e-12,19
"0101011010111101101",3.47964067888099e-12,19
"010101101011110",3.47964067888099e-12,15
"0101011011001001",3.47964067888099e-12,16
"010101101100100",3.47964067888099e-12,15
"010101101100110110",3.47964067888099e-12,18
"01010110110011",3.47964067888099e-12,14
"0101011011011000",3.47964067888099e-12,16
"0101011011011001",3.47964067888099e-12,16
"01010110110110110110110",3.47964067888099e-12,23
"010101101101101101101",3.47964067888099e-12,21
"0101011011011011",3.47964067888099e-12,16
"010101101101111111",3.47964067888099e-12,18
"01010110111000100",3.47964067888099e-12,17
"010101101110100",3.47964067888099e-12,15
"010101101110101010011001100110",3.47964067888099e-12,30
"010101101110101011011001100110",3.47964067888099e-12,30
"0101011011101110110",3.47964067888099e-12,19
"01010110111011101110110",3.47964067888099e-12,23
"01010110111100001110",3.47964067888099e-12,20
"01010110111100001111",3.47964067888099e-12,20
"01010110111100100",3.47964067888099e-12,17
"0101011011110010",3.47964067888099e-12,16
"01010110111100110",3.47964067888099e-12,17
"010101101111010",3.47964067888099e-12,15
"010101101111011",3.47964067888099e-12,15
"0101011011111011",3.47964067888099e-12,16
"0101011100001000",3.47964067888099e-12,16
"0101011100001001000",3.47964067888099e-12,19
"0101011100001001",3.47964067888099e-12,16
"0101011100001101",3.47964067888099e-12,16
"010101110001100",3.47964067888099e-12,15
"01010111000111000000",3.47964067888099e-12,20
"010101110001110",3.47964067888099e-12,15
"010101110001111",3.47964067888099e-12,15
"0101011100100000",3.47964067888099e-12,16
"010101110010000",3.47964067888099e-12,15
"01010111001000110",3.47964067888099e-12,17
"0101011100101011100100010100101010",3.47964067888099e-12,34
"0101011100101011100101010100101010",3.47964067888099e-12,34
"01010111001011",3.47964067888099e-12,14
"01010111001100110",3.47964067888099e-12,17
"010101110011110",3.47964067888099e-12,15
"01010111001111",3.47964067888099e-12,14
"010101110100010010",3.47964067888099e-12,18
"0101011101000101",3.47964067888099e-12,16
"01010111010100101010",3.47964067888099e-12,20
"0101011101010011001010",3.47964067888099e-12,22
"010101110101010000",3.47964067888099e-12,18
"01010111010101001010",3.47964067888099e-12,20
"01010111010101001",3.47964067888099e-12,17
"010101110101010100",3.47964067888099e-12,18
"010101110101010101101",3.47964067888099e-12,21
"010101110101010110101",3.47964067888099e-12,21
"010101110101011010100",3.47964067888099e-12,21
"010101110101011010101010110010101100",3.47964067888099e-12,36
"0101011101010110101011001010110010",3.47964067888099e-12,34
"01010111010101101010110010101100",3.47964067888099e-12,32
"0101011101011011001010",3.47964067888099e-12,22
"010101110101110000",3.47964067888099e-12,18
"010101110101111",3.47964067888099e-12,15
"0101011101100000",3.47964067888099e-12,16
"010101110110000",3.47964067888099e-12,15
"01010111011000100",3.47964067888099e-12,17
"010101110110010010",3.47964067888099e-12,18
"010101110110010110",3.47964067888099e-12,18
"01010111011001",3.47964067888099e-12,14
"010101110110100",3.47964067888099e-12,15
"01010111011010101010101010101",3.47964067888099e-12,29
"0101011101101010110",3.47964067888099e-12,19
"01010111011011011",3.47964067888099e-12,17
"0101011101110100",3.47964067888099e-12,16
"01010111011101010111010",3.47964067888099e-12,23
"010101110111100",3.47964067888099e-12,15
"010101111000001",3.47964067888099e-12,15
"0101011110000100",3.47964067888099e-12,16
"01010111100001111",3.47964067888099e-12,17
"0101011110001001000",3.47964067888099e-12,19
"0101011110001001",3.47964067888099e-12,16
"010101111000100",3.47964067888099e-12,15
"010101111000110",3.47964067888099e-12,15
"010101111000111101",3.47964067888099e-12,18
"01010111100101001",3.47964067888099e-12,17
"010101111001100",3.47964067888099e-12,15
"0101011110011100",3.47964067888099e-12,16
"010101111010001",3.47964067888099e-12,15
"0101011110100100",3.47964067888099e-12,16
"0101011110100101",3.47964067888099e-12,16
"01010111101001101",3.47964067888099e-12,17
"01010111101010010000",3.47964067888099e-12,20
"01010111101010100000",3.47964067888099e-12,20
"01010111101011010000",3.47964067888099e-12,20
"0101011110101101",3.47964067888099e-12,16
"010101111010110",3.47964067888099e-12,15
"01010111101011100000",3.47964067888099e-12,20
"01010111101011101",3.47964067888099e-12,17
"0101011110101111010010001",3.47964067888099e-12,25
"01010111101011110101111010010001",3.47964067888099e-12,32
"01010111101011110101111011010001",3.47964067888099e-12,32
"0101011110101111011010001",3.47964067888099e-12,25
"010101111010111101",3.47964067888099e-12,18
"0101011110110101",3.47964067888099e-12,16
"010101111011010",3.47964067888099e-12,15
"01010111101101101101",3.47964067888099e-12,20
"0101011110110110110",3.47964067888099e-12,19
"0101011110110110",3.47964067888099e-12,16
"0101011110111011",3.47964067888099e-12,16
"010101111011110110101101011010110",3.47964067888099e-12,33
"010101111011110110",3.47964067888099e-12,18
"010101111011110111",3.47964067888099e-12,18
"010101111011111011",3.47964067888099e-12,18
"010101111011111101101111",3.47964067888099e-12,24
"01010111101111111",3.47964067888099e-12,17
"01010111110001111",3.47964067888099e-12,17
"010101111100011",3.47964067888099e-12,15
"01010111110001",3.47964067888099e-12,14
"010101111100100",3.47964067888099e-12,15
"010101111100110",3.47964067888099e-12,15
"010101111101001",3.47964067888099e-12,15
"01010111110101010000000000",3.47964067888099e-12,26
"01010111110101010100000000",3.47964067888099e-12,26
"01010111110101010",3.47964067888099e-12,17
"010101111101010",3.47964067888099e-12,15
"010101111101011",3.47964067888099e-12,15
"010101111101111111",3.47964067888099e-12,18
"0101011111101010101100",3.47964067888099e-12,22
"0101011111101010111",3.47964067888099e-12,19
"0101011111101011101100",3.47964067888099e-12,22
"0101011111101110110",3.47964067888099e-12,19
"01010111111011101110110",3.47964067888099e-12,23
"01010111111110111",3.47964067888099e-12,17
"010101111111110101",3.47964067888099e-12,18
"01010111111111101111",3.47964067888099e-12,20
"0101011111111110",3.47964067888099e-12,16
"0101011111111111010",3.47964067888099e-12,19
"010101111111111111010",3.47964067888099e-12,21
"0101011111111111",3.47964067888099e-12,16
"01011000000000000000000",3.47964067888099e-12,23
"010110000000000000100000",3.47964067888099e-12,24
"01011000000000010000000010000000",3.47964067888099e-12,32
"010110000000000100",3.47964067888099e-12,18
"010110000000101",3.47964067888099e-12,15
"010110000001000000100000010",3.47964067888099e-12,27
"010110000001000010000",3.47964067888099e-12,21
"0101100000010001",3.47964067888099e-12,16
"0101100000010011",3.47964067888099e-12,16
"0101100000010100",3.47964067888099e-12,16
"010110000001010100",3.47964067888099e-12,18
"010110000001100000011000",3.47964067888099e-12,24
"0101100000011011",3.47964067888099e-12,16
"010110000010000010001",3.47964067888099e-12,21
"0101100000100000",3.47964067888099e-12,16
"010110000010001010",3.47964067888099e-12,18
"010110000010100",3.47964067888099e-12,15
"01011000001010101011",3.47964067888099e-12,20
"0101100000111000",3.47964067888099e-12,16
"0101100001000000",3.47964067888099e-12,16
"0101100001010000",3.47964067888099e-12,16
"01011000010110001",3.47964067888099e-12,17
"010110000101101",3.47964067888099e-12,15
"010110000110010",3.47964067888099e-12,15
"010110000110011",3.47964067888099e-12,15
"01011000011001",3.47964067888099e-12,14
"01011000011010",3.47964067888099e-12,14
"01011000011011000",3.47964067888099e-12,17
"01011000011011",3.47964067888099e-12,14
"01011000100001001",3.47964067888099e-12,17
"010110001000100100100100",3.47964067888099e-12,24
"010110001001000",3.47964067888099e-12,15
"010110001001001000000",3.47964067888099e-12,21
"01011000100100100",3.47964067888099e-12,17
"01011000100100101",3.47964067888099e-12,17
"010110001001011000010110",3.47964067888099e-12,24
"010110001001011000110110",3.47964067888099e-12,24
"01011000100110",3.47964067888099e-12,14
"01011000101000101000",3.47964067888099e-12,20
"010110001010001",3.47964067888099e-12,15
"01011000101001",3.47964067888099e-12,14
"010110001010100",3.47964067888099e-12,15
"010110001010101010",3.47964067888099e-12,18
"010110001010101011",3.47964067888099e-12,18
"010110001011000",3.47964067888099e-12,15
"010110001100000",3.47964067888099e-12,15
"010110001100011000110",3.47964067888099e-12,21
"010110001100100100100",3.47964067888099e-12,21
"010110001101100",3.47964067888099e-12,15
"0101100011011110",3.47964067888099e-12,16
"010110001110000",3.47964067888099e-12,15
"010110001110010",3.47964067888099e-12,15
"01011000111010",3.47964067888099e-12,14
"01011000111011",3.47964067888099e-12,14
"0101100011110",3.47964067888099e-12,13
"01011001000000100",3.47964067888099e-12,17
"0101100100001",3.47964067888099e-12,13
"0101100100010000",3.47964067888099e-12,16
"01011001000110",3.47964067888099e-12,14
"01011001001010101011",3.47964067888099e-12,20
"01011001001011001",3.47964067888099e-12,17
"0101100100101100",3.47964067888099e-12,16
"01011001001011011011000",3.47964067888099e-12,23
"0101100100101101101100",3.47964067888099e-12,22
"0101100100101101101101",3.47964067888099e-12,22
"01011001001011011011100",3.47964067888099e-12,23
"0101100100101101110",3.47964067888099e-12,19
"01011001001100",3.47964067888099e-12,14
"010110010011011",3.47964067888099e-12,15
"0101100100111000000",3.47964067888099e-12,19
"0101100100111000001",3.47964067888099e-12,19
"01011001010000100",3.47964067888099e-12,17
"010110010100001",3.47964067888099e-12,15
"0101100101000100",3.47964067888099e-12,16
"01011001010010100",3.47964067888099e-12,17
"0101100101001010",3.47964067888099e-12,16
"010110010100111101000100",3.47964067888099e-12,24
"01011001010101010101010",3.47964067888099e-12,23
"0101100101010101010",3.47964067888099e-12,19
"010110010110001",3.47964067888099e-12,15
"010110010110010110",3.47964067888099e-12,18
"010110010110010111",3.47964067888099e-12,18
"010110010110011",3.47964067888099e-12,15
"010110010110101101100",3.47964067888099e-12,21
"010110010110101101101",3.47964067888099e-12,21
"0101100101101101101100",3.47964067888099e-12,22
"0101100101101101101101",3.47964067888099e-12,22
"010110010111000",3.47964067888099e-12,15
"0101100101110010",3.47964067888099e-12,16
"01011001011100",3.47964067888099e-12,14
"01011001011110011",3.47964067888099e-12,17
"0101100110000000",3.47964067888099e-12,16
"01011001100001",3.47964067888099e-12,14
"01011001100011011",3.47964067888099e-12,17
"0101100110010010",3.47964067888099e-12,16
"010110011001100110",3.47964067888099e-12,18
"010110011001100111",3.47964067888099e-12,18
"010110011001101100",3.47964067888099e-12,18
"010110011001101101",3.47964067888099e-12,18
"0101100110100111",3.47964067888099e-12,16
"0101100110101011010",3.47964067888099e-12,19
"010110011010101",3.47964067888099e-12,15
"0101100110101111",3.47964067888099e-12,16
"01011001101101101",3.47964067888099e-12,17
"010110011011101",3.47964067888099e-12,15
"01011001101110",3.47964067888099e-12,14
"0101100110111101",3.47964067888099e-12,16
"01011001110110000",3.47964067888099e-12,17
"0101100111011001",3.47964067888099e-12,16
"01011001110111000",3.47964067888099e-12,17
"01011001110111111",3.47964067888099e-12,17
"0101100111101011010",3.47964067888099e-12,19
"010110100000000000",3.47964067888099e-12,18
"01011010000000000",3.47964067888099e-12,17
"01011010000000011",3.47964067888099e-12,17
"01011010000010000100001",3.47964067888099e-12,23
"010110100000100",3.47964067888099e-12,15
"0101101000010001",3.47964067888099e-12,16
"0101101000010101",3.47964067888099e-12,16
"0101101000010111",3.47964067888099e-12,16
"01011010000101",3.47964067888099e-12,14
"010110100010000010001",3.47964067888099e-12,21
"0101101000100010",3.47964067888099e-12,16
"01011010001010100010",3.47964067888099e-12,20
"010110100010101000",3.47964067888099e-12,18
"0101101000111101",3.47964067888099e-12,16
"01011010010000100",3.47964067888099e-12,17
"010110100100100100000",3.47964067888099e-12,21
"010110100100101",3.47964067888099e-12,15
"010110100100111",3.47964067888099e-12,15
"010110100101010010",3.47964067888099e-12,18
